-70.31866,43.70289
-70.31975,43.7032
-70.31975,43.7032
-70.31975,43.7032
-70.31976,43.63495
-70.34446,43.62794
-70.39559,43.67977
-70.43965,43.67928
-70.44816,43.49486
-70.47856,43.36094
-70.511889,47.441789
-70.53105,43.39582
-70.55739,41.45633
-70.60367,41.45335
-70.61056,43.97082
-70.66622,42.61047
-70.68963,42.0373
-70.68963,42.0373
-70.71197,41.94907
-70.75732,43.07774
